,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
790," Miraflores, Lima",210m²Superficie total,210m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,105,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-58169455,https://img10.naventcdn.com/avisos/111/00/58/16/94/55/720x532/209019064.jpg
791,"Calle Dominguez cuadra 2,  Las Artes, San Borja",274m²Superficie total,440m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,50Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,776,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-artes-san-borja-5-a-mas-dormitorios-13133050,https://img10.naventcdn.com/avisos/111/00/13/13/30/50/720x532/194382221.jpg
792,"LINDA CASA,  La Molina Vieja, La Molina",300m²Superficie total,260m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,091,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-4-dormitorios-13352016,https://img10.naventcdn.com/avisos/111/00/13/35/20/16/720x532/198447824.jpg
793,"PLAYA PUNTA NEGRA,  Punta Negra, Punta Negra",464m²Superficie total,557m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,23Antigüedad,No hay informacion,No hay informacion,"S/ 2,091,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-punta-negra-punta-negra-5-a-mas-dormitorios-13502661,https://img10.naventcdn.com/avisos/111/00/13/50/26/61/720x532/201543411.jpg
794," San Borja, Lima",No hay informacion,324m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,950,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-57924656,https://img10.naventcdn.com/avisos/111/00/57/92/46/56/720x532/205033923.jpg
795,"condominio paso chico,  Paso Chico, Lurín",1000m²Superficie total,500m²Superficie techada,4Estacionamientos,1Medio baño,5Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 1,480,000",600,https://urbania.pe/inmueble/venta-de-casa-en-paso-chico-lurin-5-a-mas-dormitorios-58450110,https://img10.naventcdn.com/avisos/111/00/58/45/01/10/720x532/213916561.jpg
796,"RINCONADA DEL LAGO,  La Molina, Lima",700m²Superficie total,560m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,156,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-57804607,https://img10.naventcdn.com/avisos/111/00/57/80/46/07/720x532/203126395.jpg
797,"Jose Sabogal US$720,000 La Aurora,  Miraflores, Lima",300m²Superficie total,300m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 2,448,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-57990344,https://img10.naventcdn.com/avisos/111/00/57/99/03/44/720x532/206253845.jpg
798,"Calle Jose Navarro, Vista Alegre,  Santiago de Surco, Lima",300m²Superficie total,300m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,197,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-58096121,https://img10.naventcdn.com/avisos/111/00/58/09/61/21/720x532/207886947.jpg
799,"Calle Virrey Manuel de Guirrior 1088,  Pueblo Libre, Lima",734m²Superficie total,734m²Superficie techada,2Estacionamientos,1Medio baño,24Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 2,010,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-5-a-mas-dormitorios-58324952,https://img10.naventcdn.com/avisos/111/00/58/32/49/52/720x532/211417984.jpg
800," Magdalena, Lima",232m²Superficie total,232m²Superficie techada,3Estacionamientos,1Medio baño,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,Consultar precio,No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-4-dormitorios-11622061,https://img10.naventcdn.com/avisos/111/00/11/62/20/61/720x532/209643326.jpg
801," Santiago de Surco, Lima",2571m²Superficie total,764m²Superficie techada,8Estacionamientos,1Medio baño,5Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 13,700,000","1,200",https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58150023,https://img10.naventcdn.com/avisos/111/00/58/15/00/23/720x532/209023724.jpg
802,"CALLE CARLOS FERREYROS 300 CORPAC SAN ISIDRO juanp,  Corpac, San Isidro",600m²Superficie total,400m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,475,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-5-a-mas-dormitorios-13421971,https://img10.naventcdn.com/avisos/111/00/13/42/19/71/720x532/199785709.jpg
803,"calle antonio buckinghan 210,  San Juan de Miraflores, Lima",200m²Superficie total,120m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 531,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-3-dormitorios-13448315,https://img10.naventcdn.com/avisos/111/00/13/44/83/15/720x532/200422611.jpg
804," Jesús María, Lima",352m²Superficie total,238m²Superficie techada,0Estacionamientos,1Medio baño,5Dormitorios,26Antigüedad,Parque Interno ,No hay informacion,"S/ 904,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-jesus-maria-lima-5-a-mas-dormitorios-58223918,https://img10.naventcdn.com/avisos/111/00/58/22/39/18/720x532/209873408.jpg
805," Ensenada, La Molina",384m²Superficie total,384m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,1Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,297,590",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ensenada-la-molina-4-dormitorios-58244849,https://img10.naventcdn.com/avisos/111/00/58/24/48/49/720x532/210219305.jpg
806," Ate Vitarte, Lima",180m²Superficie total,140m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,16Antigüedad,No hay informacion,No hay informacion,"S/ 1,095,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ate-vitarte-lima-4-dormitorios-13330112,https://img10.naventcdn.com/avisos/111/00/13/33/01/12/720x532/199038041.jpg
807,"Tradiciones cuadra 2,  El Olivar, San Isidro",575m²Superficie total,450m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,45Antigüedad,Parques Cercanos ,No hay informacion,"S/ 4,913,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-olivar-san-isidro-4-dormitorios-12820619,https://img10.naventcdn.com/avisos/111/00/12/82/06/19/720x532/185628609.jpg
808,"PUENTE PIEDRA,  Puente Piedra, Lima",160m²Superficie total,80m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 155,480",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-puente-piedra-lima-3-dormitorios-58209802,https://img10.naventcdn.com/avisos/111/00/58/20/98/02/720x532/209645732.jpg
809,"calle martin dulanto 165,  San Antonio, Miraflores",500m²Superficie total,500m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 4,980,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-antonio-miraflores-5-a-mas-dormitorios-13171731,https://img10.naventcdn.com/avisos/111/00/13/17/17/31/720x532/194410976.jpg
810," El Alamo, Comas",261m²Superficie total,200m²Superficie techada,2Estacionamientos,No hay informacion,2Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 730,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-alamo-comas-2-dormitorios-13406787,https://img10.naventcdn.com/avisos/111/00/13/40/67/87/720x532/208124457.jpg
811," Palabritas, Asia",216m²Superficie total,216m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,142,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-palabritas-asia-5-a-mas-dormitorios-13407665,https://img10.naventcdn.com/avisos/111/00/13/40/76/65/720x532/199464947.jpg
812,"Av las Artes norte,  San Borja, Lima",480m²Superficie total,220m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 3,818,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-13227930,https://img10.naventcdn.com/avisos/111/00/13/22/79/30/720x532/195673084.jpg
813,"CONDE DE LA MONCLOVA 142 Casa Nueva El OLIVAR,  El Olivar, San Isidro",223m²Superficie total,375m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 4,255,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-olivar-san-isidro-4-dormitorios-13428139,https://img10.naventcdn.com/avisos/111/00/13/42/81/39/720x532/199989450.jpg
814,"Calle Independencia cuadra 11,  Miraflores, Lima",478m²Superficie total,478m²Superficie techada,3Estacionamientos,1Medio baño,5Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 5,312,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-5-a-mas-dormitorios-13201835,https://img10.naventcdn.com/avisos/111/00/13/20/18/35/720x532/196236646.jpg
815," Los Cipreses, Lima Cercado",250m²Superficie total,200m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,232,100",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-cipreses-lima-cercado-5-a-mas-dormitorios-13505512,https://img10.naventcdn.com/avisos/111/00/13/50/55/12/720x532/201592646.jpg
816," Calle Clemente,  Santiago de Surco, Lima",600m²Superficie total,600m²Superficie techada,4Estacionamientos,No hay informacion,9Dormitorios,1Antigüedad,No hay informacion,No hay informacion,"S/ 3,168,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58228573,https://img10.naventcdn.com/avisos/111/00/58/22/85/73/720x532/210893052.jpg
817," Punta Negra, Lima",464m²Superficie total,557m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,23Antigüedad,No hay informacion,No hay informacion,"S/ 2,091,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-punta-negra-lima-5-a-mas-dormitorios-13456157,https://img10.naventcdn.com/avisos/111/00/13/45/61/57/720x532/201682981.jpg
818,"Condominio el golf de huampani,  Huampani Golf, San Juan de Lurigancho",320m²Superficie total,200m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 992,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-huampani-golf-san-juan-de-lurigancho-4-dormitorios-13043245,https://img10.naventcdn.com/avisos/111/00/13/04/32/45/720x532/191774832.jpg
819,"pasaje Florida 121,  Zarumilla, San Martín de Porres",190m²Superficie total,170m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 265,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-zarumilla-san-martin-de-porres-4-dormitorios-13308322,https://img10.naventcdn.com/avisos/111/00/13/30/83/22/720x532/197535661.jpg
820,"AV. JOSE LEGUIA Y MELENDEZ 1831,  Pueblo Libre, Lima",143m²Superficie total,325m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,45Antigüedad,No hay informacion,No hay informacion,"S/ 1,095,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-4-dormitorios-13483648,https://img10.naventcdn.com/avisos/111/00/13/48/36/48/720x532/201117876.jpg
821,"Urb. La Riviera de Monterrico, La Molina,  San Borja, Lima",200m²Superficie total,320m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,660,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-13434051,https://img10.naventcdn.com/avisos/111/00/13/43/40/51/720x532/200165433.jpg
822,"FRENTE A PARQUE / MARANGA,  San Miguel, Lima",181m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,029,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-4-dormitorios-13318197,https://img10.naventcdn.com/avisos/111/00/13/31/81/97/720x532/197782087.jpg
823,"Calle Condominio Puerto Madero,  Asia, Cañete",200m²Superficie total,200m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,1Antigüedad,No hay informacion,No hay informacion,"S/ 1,155,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-4-dormitorios-57834088,https://img10.naventcdn.com/avisos/111/00/57/83/40/88/720x532/203582295.jpg
824,"BONITA CASA,  San Miguel, Lima",72m²Superficie total,140m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 846,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-4-dormitorios-13310926,https://img10.naventcdn.com/avisos/111/00/13/31/09/26/720x532/197598023.jpg
825," Santa Anita, Santa Anita",134m²Superficie total,100m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 852,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-anita-santa-anita-4-dormitorios-58221319,https://img10.naventcdn.com/avisos/111/00/58/22/13/19/720x532/209832600.jpg
826,"Alejandro Deustua 258,  Miraflores, Lima",312m²Superficie total,280m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,50Antigüedad,No hay informacion,No hay informacion,"S/ 1,833,660",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-5-a-mas-dormitorios-57992631,https://img10.naventcdn.com/avisos/111/00/57/99/26/31/720x532/206291155.jpg
827," Magdalena, Lima",138m²Superficie total,138m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,55Antigüedad,No hay informacion,No hay informacion,"S/ 1,564,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-4-dormitorios-58260264,https://img10.naventcdn.com/avisos/111/00/58/26/02/64/720x532/210466884.jpg
828," El Mirador, Asia",195m²Superficie total,130m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 514,600",600,https://urbania.pe/inmueble/venta-de-casa-en-el-mirador-asia-4-dormitorios-13507313,https://img10.naventcdn.com/avisos/111/00/13/50/73/13/720x532/201626175.jpg
829," Vista Alegre, Santiago de Surco",366m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,50Antigüedad,No hay informacion,No hay informacion,"S/ 2,423,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-vista-alegre-santiago-de-surco-5-a-mas-dormitorios-13290681,https://img10.naventcdn.com/avisos/111/00/13/29/06/81/720x532/201751495.jpg
830," La Capilla, La Molina",239m²Superficie total,239m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,17Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,095,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-capilla-la-molina-4-dormitorios-13403863,https://img10.naventcdn.com/avisos/111/00/13/40/38/63/720x532/199398706.jpg
831,"Av. Nueva Toledo,  Cieneguilla, Cieneguilla",3354m²Superficie total,300m²Superficie techada,10Estacionamientos,No hay informacion,0Dormitorios,2Antigüedad,No hay informacion,No hay informacion,"S/ 2,992,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-cieneguilla-cieneguilla-58215507,https://img10.naventcdn.com/avisos/111/00/58/21/55/07/720x532/209736976.jpg
832,"PACHACAMAC URB SAN FERNANDO,  Pachacamac, Pachacamac",500m²Superficie total,135m²Superficie techada,4Estacionamientos,No hay informacion,2Dormitorios,8Antigüedad,No hay informacion,No hay informacion,"S/ 700,520",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pachacamac-pachacamac-2-dormitorios-13450546,https://img10.naventcdn.com/avisos/111/00/13/45/05/46/720x532/201452261.jpg
833,"Calle Acapulco 841,  El Sol De La Molina, La Molina",511m²Superficie total,470m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,307,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-5-a-mas-dormitorios-13332904,https://img10.naventcdn.com/avisos/111/00/13/33/29/04/720x532/198134096.jpg
834,"Calle JESUS MORALES,  San Juan de Miraflores, Lima",448m²Superficie total,160m²Superficie techada,0Estacionamientos,No hay informacion,9Dormitorios,En construcciónAntigüedad,No hay informacion,No hay informacion,"S/ 1,282,050",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-5-a-mas-dormitorios-58195046,https://img10.naventcdn.com/avisos/111/00/58/19/50/46/720x532/209410101.jpg
835,"Calle A Nº 110,  Rinconada De Ate, La Molina",635m²Superficie total,635m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 3,154,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-de-ate-la-molina-4-dormitorios-13493572,https://img10.naventcdn.com/avisos/111/00/13/49/35/72/720x532/206349887.jpg
